,CO_PPM,humidity,temperature,timestamp
2762,2.2229,59.0,22.2,1646005159.0
2763,2.23149,59.0,22.2,1646005169.0
2764,2.23149,59.0,22.2,1646005179.0
2765,2.24877,59.0,22.2,1646005189.0
2766,2.23149,59.0,22.2,1646005199.0
2767,2.19733,59.0,22.2,1646005209.0
2768,2.20582,59.0,22.2,1646005219.0
2769,2.2358000000000002,59.0,22.2,1646005229.0
2770,2.2358000000000002,59.0,22.2,1646005239.0
2771,2.21862,59.0,22.3,1646005249.0
2772,2.23149,59.0,22.3,1646005259.0
2773,2.1931,59.0,22.3,1646005270.0
2774,2.23149,59.0,22.3,1646005278.0
2775,2.2229,59.0,22.3,1646005288.0
2776,2.21862,59.0,22.3,1646005298.0
2777,2.21008,59.0,22.3,1646005308.0
2778,2.23149,59.0,22.3,1646005318.0
2779,2.2229,59.0,22.3,1646005328.0
2780,2.19733,59.0,22.3,1646005339.0
2781,2.21435,59.0,22.3,1646005349.0
2782,2.21435,59.0,22.3,1646005359.0
2783,2.21008,59.0,22.3,1646005369.0
2784,2.2271900000000002,59.0,22.3,1646005379.0
2785,2.21008,59.0,22.3,1646005389.0
2786,2.19733,59.0,22.3,1646005400.0
2787,2.2229,59.0,22.3,1646005408.0
2788,2.21862,59.0,22.3,1646005418.0
2789,2.2358000000000002,59.0,22.3,1646005428.0
2790,2.21862,59.0,22.3,1646005438.0
2791,2.21435,59.0,22.3,1646005448.0
2792,2.24011,59.0,22.3,1646005458.0
2793,2.18044,59.0,22.3,1646005469.0
2794,2.21862,59.0,22.3,1646005478.0
2795,2.21862,59.0,22.3,1646005488.0
2796,2.2271900000000002,59.0,22.3,1646005498.0
2797,2.2229,59.0,22.3,1646005508.0
2798,2.21862,59.0,22.3,1646005518.0
2799,2.20582,59.0,22.3,1646005528.0
2800,2.19733,59.0,22.3,1646005539.0
2801,2.2229,59.0,22.3,1646005549.0
2802,2.21862,59.0,22.3,1646005559.0
2803,2.2229,59.0,22.3,1646005569.0
2804,2.21862,59.0,22.3,1646005579.0
2805,2.2229,59.0,22.3,1646005589.0
2806,2.2229,59.0,22.3,1646005599.0
2807,2.2271900000000002,59.0,22.3,1646005609.0
2808,2.2271900000000002,59.0,22.3,1646005619.0
2809,2.21435,59.0,22.3,1646005629.0
2810,2.2015700000000002,59.0,22.3,1646005639.0
2811,2.20582,59.0,22.3,1646005649.0
2812,2.16368,59.0,22.3,1646005659.0
2813,2.19733,59.0,22.3,1646005669.0
2814,2.19733,59.0,22.3,1646005679.0
2815,2.15951,59.0,22.3,1646005689.0
2816,2.20582,59.0,22.3,1646005699.0
2817,2.2015700000000002,59.0,22.3,1646005709.0
2818,2.1931,59.0,22.3,1646005719.0
2819,2.2015700000000002,59.0,22.4,1646005729.0
2820,2.20582,59.0,22.4,1646005739.0
2821,2.20582,59.0,22.4,1646005749.0
2822,2.21008,58.0,22.3,1646005759.0
2823,2.21008,58.0,22.3,1646005769.0
2824,2.19733,58.0,22.4,1646005779.0
2825,2.21008,58.0,22.4,1646005789.0
2826,2.21008,58.0,22.4,1646005799.0
2827,2.20582,58.0,22.4,1646005809.0
2828,2.2015700000000002,58.0,22.3,1646005819.0
2829,2.21862,58.0,22.4,1646005829.0
2830,2.2015700000000002,58.0,22.4,1646005839.0
2831,2.21008,58.0,22.3,1646005849.0
2832,2.20582,58.0,22.4,1646005859.0
2833,2.21435,58.0,22.4,1646005869.0
2834,2.17624,58.0,22.4,1646005882.0
2835,2.21008,58.0,22.4,1646005892.0
2836,2.20582,58.0,22.4,1646005902.0
2837,2.21435,58.0,22.4,1646005912.0
2838,2.21435,58.0,22.4,1646005922.0
2839,2.2015700000000002,58.0,22.4,1646005932.0
2840,2.21008,58.0,22.4,1646005942.0
2841,2.2015700000000002,58.0,22.4,1646005952.0
2842,2.18044,58.0,22.4,1646005962.0
2843,2.21862,58.0,22.4,1646005971.0
2844,2.21008,58.0,22.4,1646005981.0
2845,2.21862,58.0,22.4,1646005991.0
2846,2.2015700000000002,58.0,22.4,1646006001.0
2847,2.2015700000000002,58.0,22.4,1646006011.0
2848,2.21008,58.0,22.4,1646006021.0
2849,2.17205,58.0,22.4,1646006032.0
2850,2.20582,58.0,22.4,1646006042.0
2851,2.21008,58.0,22.4,1646006052.0
2852,2.20582,58.0,22.4,1646006062.0
2853,2.20582,58.0,22.4,1646006072.0
2854,2.20582,58.0,22.4,1646006082.0
2855,2.15951,58.0,22.4,1646006092.0
2856,2.2015700000000002,58.0,22.4,1646006102.0
2857,2.20582,58.0,22.4,1646006112.0
2858,2.21435,58.0,22.4,1646006122.0
2859,2.21862,58.0,22.4,1646006132.0
2860,2.2015700000000002,58.0,22.4,1646006142.0
2861,2.19733,58.0,22.4,1646006152.0
2862,2.19733,58.0,22.4,1646006162.0
2863,2.19733,58.0,22.4,1646006172.0
2864,2.17205,58.0,22.4,1646006182.0
2865,2.21008,58.0,22.4,1646006192.0
2866,2.2015700000000002,58.0,22.4,1646006202.0
2867,2.18887,58.0,22.4,1646006212.0
2868,2.2015700000000002,58.0,22.4,1646006222.0
2869,2.2015700000000002,58.0,22.4,1646006232.0
2870,2.21008,58.0,22.4,1646006242.0
2871,2.20582,58.0,22.4,1646006252.0
2872,2.2015700000000002,58.0,22.4,1646006262.0
2873,2.1931,58.0,22.4,1646006272.0
2874,2.21435,58.0,22.4,1646006282.0
2875,2.20582,58.0,22.4,1646006292.0
2876,2.19733,58.0,22.4,1646006302.0
2877,2.2015700000000002,58.0,22.4,1646006312.0
2878,2.19733,58.0,22.4,1646006322.0
2879,2.12644,58.0,22.4,1646006332.0
2880,2.2015700000000002,58.0,22.4,1646006342.0
2881,2.19733,58.0,22.4,1646006352.0
2882,2.20582,58.0,22.4,1646006362.0
2883,2.2015700000000002,58.0,22.4,1646006372.0
2884,2.20582,58.0,22.4,1646006382.0
2885,2.16786,58.0,22.4,1646006392.0
2886,2.2229,58.0,22.4,1646006402.0
2887,2.2015700000000002,58.0,22.4,1646006412.0
2888,2.2015700000000002,58.0,22.4,1646006422.0
2889,2.2015700000000002,58.0,22.4,1646006432.0
2890,2.19733,58.0,22.4,1646006442.0
2891,2.1346600000000002,58.0,22.4,1646006452.0
2892,2.2015700000000002,58.0,22.4,1646006462.0
2893,2.19733,58.0,22.4,1646006472.0
2894,2.19733,58.0,22.4,1646006482.0
2895,2.19733,58.0,22.4,1646006492.0
2896,2.2015700000000002,58.0,22.4,1646006502.0
2897,2.04198,58.0,22.4,1646006512.0
2898,2.2015700000000002,58.0,22.4,1646006522.0
2899,2.2015700000000002,58.0,22.4,1646006532.0
2900,2.19733,58.0,22.5,1646006542.0
2901,2.19733,58.0,22.4,1646006552.0
2902,2.19733,58.0,22.4,1646006562.0
2903,2.17624,58.0,22.4,1646006573.0
2904,2.20582,58.0,22.4,1646006582.0
2905,2.19733,58.0,22.4,1646006592.0
2906,2.20582,58.0,22.4,1646006602.0
2907,2.2015700000000002,58.0,22.4,1646006612.0
2908,2.18044,58.0,22.5,1646006622.0
2909,2.19733,58.0,22.5,1646006632.0
2910,2.14705,58.0,22.5,1646006642.0
2911,2.19733,58.0,22.4,1646006652.0
2912,2.19733,58.0,22.4,1646006662.0
2913,2.19733,58.0,22.5,1646006672.0
2914,2.19733,58.0,22.4,1646006682.0
2915,2.19733,58.0,22.4,1646006692.0
2916,2.14705,58.0,22.5,1646006702.0
2917,2.15951,58.0,22.5,1646006712.0
2918,2.19733,58.0,22.5,1646006722.0
2919,2.19733,58.0,22.5,1646006732.0
2920,2.2015700000000002,58.0,22.4,1646006742.0
2921,2.19733,58.0,22.5,1646006752.0
2922,2.13055,58.0,22.5,1646006762.0
2923,2.19733,58.0,22.5,1646006772.0
2924,2.19733,58.0,22.5,1646006782.0
2925,2.19733,58.0,22.5,1646006792.0
2926,2.17624,58.0,22.5,1646006802.0
2927,2.19733,58.0,22.5,1646006812.0
2928,2.15951,58.0,22.5,1646006822.0
2929,2.19733,58.0,22.5,1646006832.0
2930,2.2015700000000002,58.0,22.5,1646006842.0
2931,2.2015700000000002,58.0,22.5,1646006852.0
2932,2.2015700000000002,58.0,22.5,1646006862.0
2933,2.19733,58.0,22.5,1646006872.0
2934,2.15535,58.0,22.5,1646006883.0
2935,2.19733,58.0,22.5,1646006893.0
2936,2.19733,58.0,22.5,1646006903.0
2937,2.19733,58.0,22.5,1646006913.0
2938,2.19733,58.0,22.5,1646006923.0
2939,2.2015700000000002,58.0,22.5,1646006933.0
2940,2.18465,58.0,22.5,1646006943.0
2941,2.19733,58.0,22.5,1646006953.0
2942,2.20582,58.0,22.5,1646006963.0
2943,2.2015700000000002,58.0,22.5,1646006973.0
2944,2.19733,58.0,22.5,1646006983.0
2945,2.19733,58.0,22.5,1646006993.0
2946,2.1346600000000002,58.0,22.5,1646007003.0
2947,2.19733,58.0,22.5,1646007013.0
2948,2.19733,58.0,22.5,1646007023.0
2949,2.19733,58.0,22.5,1646007033.0
2950,2.19733,58.0,22.5,1646007043.0
2951,2.19733,58.0,22.5,1646007053.0
2952,2.13055,58.0,22.5,1646007063.0
2953,2.19733,58.0,22.5,1646007073.0
2954,2.19733,58.0,22.5,1646007083.0
2955,2.19733,58.0,22.5,1646007093.0
2956,2.19733,58.0,22.5,1646007103.0
2957,2.19733,58.0,22.5,1646007113.0
2958,2.14705,58.0,22.5,1646007123.0
2959,2.19733,58.0,22.5,1646007132.0
2960,2.19733,58.0,22.5,1646007142.0
2961,2.18465,58.0,22.5,1646007152.0
2962,2.19733,58.0,22.5,1646007162.0
2963,2.19733,58.0,22.5,1646007172.0
2964,2.19733,58.0,22.5,1646007182.0
2965,2.13055,58.0,22.5,1646007193.0
2966,2.19733,58.0,22.5,1646007203.0
2967,2.1931,58.0,22.5,1646007213.0
2968,2.19733,58.0,22.5,1646007223.0
2969,2.1931,58.0,22.5,1646007233.0
2970,2.19733,58.0,22.5,1646007243.0
2971,2.1346600000000002,58.0,22.5,1646007253.0
2972,2.19733,58.0,22.5,1646007263.0
2973,2.19733,58.0,22.5,1646007273.0
2974,2.2015700000000002,58.0,22.5,1646007283.0
2975,2.19733,58.0,22.5,1646007293.0
2976,2.1931,58.0,22.5,1646007303.0
2977,2.09791,58.0,22.5,1646007313.0
2978,2.18465,58.0,22.5,1646007323.0
2979,2.19733,58.0,22.5,1646007333.0
2980,2.15535,58.0,22.5,1646007343.0
2981,2.1931,58.0,22.5,1646007353.0
2982,2.18887,58.0,22.5,1646007363.0
2983,2.12644,58.0,22.5,1646007373.0
2984,2.18044,58.0,22.5,1646007383.0
2985,2.1931,58.0,22.5,1646007393.0
2986,2.1931,58.0,22.5,1646007403.0
2987,2.19733,58.0,22.5,1646007413.0
2988,2.18887,58.0,22.5,1646007423.0
2989,2.11825,58.0,22.5,1646007433.0
2990,2.19733,58.0,22.5,1646007442.0
2991,2.1931,58.0,22.5,1646007452.0
2992,2.1931,58.0,22.5,1646007462.0
2993,2.19733,58.0,22.5,1646007472.0
2994,2.18465,58.0,22.5,1646007482.0
2995,2.17205,58.0,22.5,1646007492.0
2996,2.04198,58.0,22.5,1646007503.0
2997,2.17624,58.0,22.5,1646007513.0
2998,2.18465,58.0,22.5,1646007523.0
2999,2.18887,58.0,22.5,1646007533.0
3000,2.17624,58.0,22.5,1646007543.0
3001,2.18887,58.0,22.5,1646007553.0
3002,2.09791,58.0,22.5,1646007563.0
3003,2.1931,58.0,22.5,1646007573.0
3004,2.19733,58.0,22.5,1646007583.0
3005,2.18044,58.0,22.5,1646007593.0
3006,2.19733,58.0,22.5,1646007603.0
3007,2.18465,58.0,22.5,1646007613.0
3008,2.11417,58.0,22.5,1646007623.0
3009,2.19733,58.0,22.5,1646007632.0
3010,2.19733,58.0,22.5,1646007642.0
3011,2.18887,58.0,22.5,1646007652.0
3012,2.18465,58.0,22.5,1646007662.0
3013,2.18044,58.0,22.5,1646007672.0
3014,2.18044,58.0,22.5,1646007682.0
3015,2.07776,58.0,22.5,1646007693.0
3016,2.15535,58.0,22.5,1646007703.0
3017,2.14705,58.0,22.5,1646007713.0
3018,2.14705,58.0,22.5,1646007723.0
3019,2.13878,58.0,22.5,1646007733.0
3020,2.11825,58.0,22.5,1646007743.0
3021,2.04592,58.0,22.5,1646007753.0
3022,2.14292,58.0,22.5,1646007763.0
3023,2.14292,58.0,22.5,1646007773.0
3024,2.12644,58.0,22.5,1646007783.0
3025,2.12234,58.0,22.5,1646007793.0
3026,2.11009,58.0,22.5,1646007803.0
3027,2.03018,58.0,22.5,1646007815.0
3028,2.11825,58.0,22.5,1646007822.0
3029,2.11825,58.0,22.5,1646007832.0
3030,2.11825,58.0,22.5,1646007842.0
3031,2.09387,58.0,22.5,1646007852.0
3032,2.11009,58.0,22.5,1646007862.0
3033,2.11417,58.0,22.5,1646007872.0
3034,2.09387,58.0,22.5,1646007883.0
3035,2.1512000000000002,58.0,22.5,1646007893.0
3036,2.06178,58.0,22.5,1646007903.0
3037,2.1346600000000002,58.0,22.5,1646007913.0
3038,2.11825,58.0,22.5,1646007923.0
3039,2.11825,58.0,22.5,1646007933.0
3040,2.06178,58.0,22.5,1646007943.0
3041,2.11825,58.0,22.5,1646007953.0
3042,2.11009,58.0,22.5,1646007963.0
3043,2.11825,58.0,22.5,1646007973.0
3044,2.10602,58.0,22.5,1646007983.0
3045,2.11009,58.0,22.5,1646007993.0
3046,2.04988,58.0,22.5,1646008003.0
3047,2.10602,58.0,22.5,1646008012.0
3048,2.09387,58.0,22.5,1646008022.0
3049,2.08983,58.0,22.5,1646008032.0
3050,2.0858,58.0,22.5,1646008042.0
3051,2.08983,58.0,22.5,1646008052.0
3052,2.08178,58.0,22.5,1646008062.0
3053,1.98751,58.0,22.5,1646008073.0
3054,2.09387,58.0,22.5,1646008083.0
3055,2.07776,58.0,22.5,1646008093.0
3056,2.07776,58.0,22.5,1646008103.0
3057,2.07776,58.0,22.5,1646008113.0
3058,2.09387,58.0,22.5,1646008123.0
3059,2.05781,58.0,22.5,1646008133.0
3060,2.09387,58.0,22.5,1646008142.0
3061,2.08983,58.0,22.5,1646008152.0
3062,2.11825,58.0,22.5,1646008162.0
3063,2.09791,57.0,22.5,1646008172.0
3064,2.08178,57.0,22.5,1646008182.0
3065,2.09791,57.0,22.5,1646008192.0
3066,2.02236,57.0,22.5,1646008203.0
3067,2.09387,57.0,22.5,1646008213.0
3068,2.0858,57.0,22.5,1646008223.0
3069,2.08178,57.0,22.5,1646008233.0
3070,2.07776,57.0,22.5,1646008243.0
3071,2.07776,57.0,22.5,1646008253.0
3072,2.06577,57.0,22.5,1646008263.0
3073,2.07376,57.0,22.5,1646008273.0
3074,2.08178,57.0,22.5,1646008283.0
3075,2.0858,57.0,22.5,1646008293.0
3076,2.07776,57.0,22.5,1646008303.0
3077,2.08178,57.0,22.5,1646008313.0
3078,2.02627,57.0,22.6,1646008323.0
3079,2.09387,57.0,22.5,1646008333.0
3080,2.08178,57.0,22.5,1646008343.0
3081,2.08178,57.0,22.5,1646008353.0
3082,2.09791,57.0,22.5,1646008363.0
3083,2.09791,57.0,22.5,1646008373.0
3084,2.06577,57.0,22.5,1646008383.0
3085,2.07776,57.0,22.5,1646008393.0
3086,2.09387,57.0,22.5,1646008403.0
3087,2.0858,57.0,22.5,1646008413.0
3088,2.10602,57.0,22.5,1646008423.0
3089,2.10196,57.0,22.5,1646008433.0
3090,2.04988,57.0,22.5,1646008443.0
3091,2.09791,57.0,22.5,1646008453.0
3092,2.10196,57.0,22.5,1646008463.0
3093,2.10196,57.0,22.5,1646008473.0
3094,2.09791,57.0,22.5,1646008483.0
3095,2.10196,57.0,22.5,1646008493.0
3096,2.04988,57.0,22.5,1646008503.0
3097,2.11009,57.0,22.5,1646008513.0
3098,2.0858,57.0,22.5,1646008523.0
3099,2.04988,57.0,22.5,1646008533.0
3100,2.09791,57.0,22.5,1646008543.0
3101,2.08983,57.0,22.5,1646008553.0
3102,1.9419600000000001,57.0,22.5,1646008563.0
3103,2.08983,57.0,22.5,1646008573.0
3104,2.08983,57.0,22.5,1646008583.0
3105,2.08178,57.0,22.5,1646008593.0
3106,2.08178,57.0,22.5,1646008603.0
3107,2.08178,57.0,22.5,1646008613.0
3108,2.07376,57.0,22.5,1646008623.0
3109,2.07776,57.0,22.5,1646008633.0
3110,2.09791,57.0,22.5,1646008643.0
3111,2.06178,57.0,22.5,1646008653.0
3112,2.06976,57.0,22.5,1646008663.0
3113,2.08178,57.0,22.5,1646008673.0
3114,2.01846,57.0,22.5,1646008683.0
3115,2.0858,57.0,22.5,1646008693.0
3116,2.07776,57.0,22.5,1646008703.0
3117,2.06976,57.0,22.5,1646008713.0
3118,2.0858,57.0,22.5,1646008723.0
3119,2.08178,57.0,22.5,1646008733.0
3120,2.03411,57.0,22.5,1646008743.0
3121,2.0858,57.0,22.5,1646008752.0
3122,2.07376,57.0,22.5,1646008762.0
3123,2.08178,57.0,22.5,1646008772.0
3124,2.0858,57.0,22.5,1646008782.0
3125,2.07376,57.0,22.5,1646008792.0
3126,2.07376,57.0,22.5,1646008802.0
3127,2.00292,57.0,22.5,1646008813.0
3128,2.07376,57.0,22.5,1646008823.0
3129,2.07776,57.0,22.5,1646008833.0
3130,2.08178,57.0,22.5,1646008843.0
3131,2.07376,57.0,22.5,1646008853.0
3132,2.06577,57.0,22.5,1646008863.0
3133,2.02236,57.0,22.5,1646008873.0
3134,1.96841,57.0,22.5,1646008883.0
3135,2.08178,57.0,22.5,1646008893.0
3136,2.08983,57.0,22.5,1646008903.0
3137,2.0858,57.0,22.5,1646008913.0
3138,2.08983,57.0,22.5,1646008923.0
3139,1.9419600000000001,57.0,22.5,1646008933.0
3140,2.06976,57.0,22.5,1646008943.0
3141,2.06976,57.0,22.5,1646008953.0
3142,2.07376,57.0,22.5,1646008963.0
3143,2.03018,57.0,22.5,1646008973.0
3144,2.07376,57.0,22.5,1646008983.0
3145,2.03018,57.0,22.5,1646008993.0
3146,2.07776,57.0,22.5,1646009003.0
3147,2.08178,57.0,22.5,1646009013.0
3148,2.07376,57.0,22.5,1646009023.0
3149,2.07376,57.0,22.5,1646009033.0
3150,2.0858,57.0,22.5,1646009043.0
3151,2.03411,57.0,22.5,1646009053.0
3152,2.05384,57.0,22.5,1646009063.0
3153,2.06976,57.0,22.5,1646009073.0
3154,2.06976,57.0,22.5,1646009083.0
3155,2.06976,57.0,22.5,1646009093.0
3156,2.07376,57.0,22.5,1646009103.0
3157,2.02627,57.0,22.5,1646009113.0
3158,2.07376,57.0,22.5,1646009123.0
3159,2.08983,57.0,22.5,1646009133.0
3160,2.07376,57.0,22.5,1646009143.0
3161,2.06577,57.0,22.5,1646009153.0
3162,2.08178,57.0,22.5,1646009163.0
3163,1.9532500000000002,57.0,22.5,1646009173.0
3164,2.07376,57.0,22.5,1646009183.0
3165,2.06577,57.0,22.5,1646009193.0
3166,2.08178,57.0,22.5,1646009203.0
3167,2.06577,57.0,22.5,1646009213.0
3168,2.08178,57.0,22.5,1646009223.0
3169,2.01846,57.0,22.5,1646009233.0
3170,2.06976,57.0,22.5,1646009242.0
3171,2.08178,57.0,22.5,1646009252.0
3172,2.08178,57.0,22.5,1646009262.0
3173,2.07776,57.0,22.5,1646009272.0
3174,2.06976,57.0,22.5,1646009282.0
3175,2.07776,57.0,22.5,1646009292.0
3176,2.02236,57.0,22.5,1646009303.0
3177,2.05781,57.0,22.5,1646009313.0
3178,2.06577,57.0,22.5,1646009323.0
3179,2.07776,57.0,22.5,1646009333.0
3180,2.07376,57.0,22.5,1646009343.0
3181,2.07376,57.0,22.5,1646009353.0
3182,2.02236,57.0,22.5,1646009363.0
3183,2.07376,57.0,22.5,1646009373.0
3184,2.08178,57.0,22.5,1646009383.0
3185,2.07376,57.0,22.5,1646009393.0
3186,2.07376,57.0,22.5,1646009403.0
3187,2.06976,57.0,22.5,1646009413.0
3188,1.9952,57.0,22.5,1646009426.0
3189,2.05781,57.0,22.5,1646009436.0
3190,2.06976,57.0,22.5,1646009446.0
3191,2.06577,57.0,22.5,1646009456.0
3192,2.06577,57.0,22.5,1646009466.0
3193,2.06976,57.0,22.5,1646009476.0
3194,2.01846,57.0,22.5,1646009486.0
3195,2.06976,57.0,22.5,1646009496.0
3196,2.08178,57.0,22.5,1646009506.0
3197,2.07776,57.0,22.5,1646009516.0
3198,2.06976,57.0,22.5,1646009526.0
3199,2.07776,57.0,22.5,1646009536.0
3200,1.99906,57.0,22.5,1646009546.0
3201,2.07376,57.0,22.5,1646009556.0
3202,2.06976,57.0,22.5,1646009566.0
3203,2.07776,57.0,22.5,1646009576.0
3204,2.07376,57.0,22.5,1646009586.0
3205,2.06976,57.0,22.5,1646009596.0
3206,2.01068,57.0,22.5,1646009606.0
3207,2.06577,57.0,22.5,1646009616.0
3208,2.08178,57.0,22.5,1646009626.0
3209,2.08178,57.0,22.5,1646009636.0
3210,2.08178,57.0,22.5,1646009646.0
3211,2.06577,57.0,22.5,1646009656.0
3212,2.03411,57.0,22.5,1646009666.0
3213,2.08178,57.0,22.5,1646009676.0
3214,2.09387,57.0,22.5,1646009686.0
3215,2.08178,57.0,22.6,1646009696.0
3216,2.07376,57.0,22.5,1646009706.0
3217,2.08178,57.0,22.5,1646009716.0
3218,2.03804,57.0,22.5,1646009726.0
3219,2.08983,57.0,22.5,1646009736.0
3220,2.08178,57.0,22.5,1646009746.0
3221,2.09387,57.0,22.5,1646009756.0
3222,2.09387,57.0,22.5,1646009766.0
3223,2.09791,57.0,22.5,1646009776.0
3224,2.07376,57.0,22.5,1646009786.0
3225,2.08983,57.0,22.5,1646009795.0
3226,2.09387,57.0,22.5,1646009805.0
3227,2.04988,57.0,22.5,1646009815.0
3228,2.0858,57.0,22.5,1646009825.0
3229,2.11009,57.0,22.5,1646009835.0
3230,2.11825,57.0,22.5,1646009845.0
3231,2.2015700000000002,57.0,22.5,1646009856.0
3232,2.17205,57.0,22.5,1646009866.0
3233,2.12234,57.0,22.5,1646009876.0
3234,2.14705,57.0,22.5,1646009886.0
3235,2.14705,57.0,22.5,1646009896.0
3236,2.10602,57.0,22.5,1646009906.0
3237,2.08178,57.0,22.5,1646009916.0
3238,2.11825,57.0,22.5,1646009926.0
3239,2.14292,57.0,22.5,1646009936.0
3240,2.14705,57.0,22.5,1646009946.0
3241,2.1512000000000002,57.0,22.5,1646009956.0
3242,2.18044,57.0,22.5,1646009966.0
3243,2.04988,57.0,22.5,1646009976.0
3244,2.11417,57.0,22.5,1646009986.0
3245,2.11009,57.0,22.5,1646009996.0
3246,2.0858,57.0,22.5,1646010006.0
3247,2.13055,57.0,22.5,1646010016.0
3248,2.14292,57.0,22.5,1646010026.0
3249,2.08983,57.0,22.5,1646010036.0
3250,2.17624,56.0,22.5,1646010046.0
3251,2.14705,56.0,22.5,1646010056.0
3252,2.11825,56.0,22.5,1646010066.0
3253,2.09791,56.0,22.5,1646010076.0
3254,2.10602,56.0,22.5,1646010086.0
3255,2.04988,56.0,22.5,1646010096.0
3256,2.13055,56.0,22.5,1646010106.0
3257,2.19733,56.0,22.5,1646010116.0
3258,2.17624,56.0,22.5,1646010126.0
3259,2.18887,56.0,22.5,1646010136.0
3260,2.13055,56.0,22.5,1646010146.0
3261,2.07776,56.0,22.5,1646010156.0
3262,2.1512000000000002,56.0,22.5,1646010166.0
3263,2.1512000000000002,56.0,22.5,1646010176.0
3264,2.15535,56.0,22.5,1646010186.0
3265,2.02627,56.0,22.5,1646010196.0
3266,2.14705,56.0,22.5,1646010206.0
3267,2.13055,56.0,22.5,1646010216.0
3268,2.15535,56.0,22.5,1646010226.0
3269,2.1512000000000002,56.0,22.5,1646010236.0
3270,2.16786,56.0,22.5,1646010246.0
3271,2.17624,56.0,22.5,1646010256.0
3272,2.11417,56.0,22.5,1646010266.0
3273,2.11009,56.0,22.5,1646010276.0
3274,2.12234,56.0,22.5,1646010286.0
3275,2.19733,56.0,22.5,1646010296.0
3276,2.13878,56.0,22.5,1646010306.0
3277,2.10196,56.0,22.5,1646010316.0
3278,2.17205,56.0,22.6,1646010326.0
3279,2.1931,56.0,22.5,1646010336.0
3280,2.18465,56.0,22.5,1646010345.0
3281,2.1931,56.0,22.5,1646010355.0
3282,2.18887,56.0,22.5,1646010365.0
3283,2.17205,56.0,22.5,1646010375.0
3284,2.19733,56.0,22.5,1646010385.0
3285,2.47143,56.0,22.5,1646010395.0
3286,1.84677,56.0,22.5,1646010406.0
3287,2.11417,56.0,22.5,1646010416.0
3288,2.08983,56.0,22.5,1646010426.0
3289,2.07776,56.0,22.5,1646010436.0
3290,2.06577,56.0,22.5,1646010446.0
3291,1.9419600000000001,56.0,22.5,1646010456.0
3292,2.08178,56.0,22.5,1646010466.0
3293,2.1512000000000002,56.0,22.5,1646010476.0
3294,2.10196,56.0,22.5,1646010486.0
3295,2.08178,56.0,22.5,1646010496.0
3296,2.07376,56.0,22.5,1646010506.0
3297,2.04592,56.0,22.5,1646010516.0
3298,2.03018,56.0,22.5,1646010526.0
3299,2.04988,56.0,22.5,1646010536.0
3300,2.0068,56.0,22.5,1646010546.0
3301,2.06976,56.0,22.5,1646010556.0
3302,2.06178,56.0,22.5,1646010566.0
3303,2.06178,56.0,22.5,1646010576.0
3304,2.07376,56.0,22.5,1646010586.0
3305,1.99906,56.0,22.5,1646010596.0
3306,2.04988,56.0,22.5,1646010606.0
3307,2.05781,56.0,22.5,1646010616.0
3308,2.05781,56.0,22.5,1646010626.0
3309,2.06178,56.0,22.5,1646010636.0
3310,1.9952,56.0,22.5,1646010646.0
3311,2.04198,56.0,22.5,1646010656.0
3312,2.03411,56.0,22.5,1646010666.0
3313,2.03018,56.0,22.5,1646010676.0
3314,2.01846,56.0,22.5,1646010686.0
3315,2.02627,56.0,22.5,1646010696.0
3316,1.9913500000000002,56.0,22.5,1646010706.0
3317,2.05384,56.0,22.5,1646010716.0
3318,2.06976,56.0,22.5,1646010726.0
3319,2.03804,56.0,22.5,1646010736.0
3320,2.01068,56.0,22.5,1646010746.0
3321,2.04592,56.0,22.5,1646010756.0
3322,1.9913500000000002,56.0,22.5,1646010766.0
3323,2.05781,56.0,22.5,1646010776.0
3324,2.06178,56.0,22.5,1646010786.0
3325,2.07376,56.0,22.5,1646010796.0
3326,2.06178,56.0,22.5,1646010806.0
3327,2.03411,56.0,22.5,1646010816.0
3328,1.90848,56.0,22.5,1646010826.0
3329,1.9419600000000001,56.0,22.5,1646010836.0
3330,1.9457200000000001,56.0,22.5,1646010846.0
3331,1.9457200000000001,56.0,22.5,1646010856.0
3332,1.95703,56.0,22.5,1646010866.0
3333,1.9913500000000002,56.0,22.5,1646010876.0
3334,2.05384,56.0,22.5,1646010886.0
3335,2.13055,56.0,22.5,1646010896.0
3336,2.10602,56.0,22.5,1646010906.0
3337,2.1512000000000002,56.0,22.5,1646010916.0
3338,2.07776,56.0,22.5,1646010926.0
3339,2.06976,56.0,22.5,1646010936.0
3340,2.04198,56.0,22.5,1646010946.0
3341,2.10602,56.0,22.5,1646010955.0
3342,2.05384,56.0,22.5,1646010965.0
3343,2.08983,56.0,22.5,1646010975.0
3344,2.06577,56.0,22.5,1646010985.0
3345,2.05781,56.0,22.5,1646010995.0
3346,2.01456,56.0,22.5,1646011005.0
3347,1.9760300000000002,56.0,22.5,1646011016.0
3348,2.02236,56.0,22.5,1646011026.0
3349,2.03411,56.0,22.5,1646011036.0
3350,2.03411,56.0,22.5,1646011046.0
3351,2.03018,56.0,22.5,1646011056.0
3352,2.01456,56.0,22.5,1646011066.0
3353,2.01068,56.0,22.5,1646011076.0
3354,2.03018,56.0,22.5,1646011086.0
3355,1.96081,56.0,22.5,1646011096.0
3356,1.9760300000000002,56.0,22.5,1646011106.0
3357,2.03804,56.0,22.5,1646011116.0
