,CO_PPM,humidity,temperature,timestamp
-MvoxmqNA2WQcBCporuA,3.0954800000000002,47.0,21.6,1644787346.0
-MvoxpHg2v9OfqJaAtS9,3.08358,47.0,21.6,1644787356.0
-MvoxrivZiGw23bKDJ5k,3.0954800000000002,47.0,21.6,1644787366.0
-MvoxuAMAzcXIbEE3usj,2.42441,47.0,21.6,1644787376.0
-MvoxwbUrHaL32lO_u9V,3.08953,47.0,21.6,1644787386.0
-MvoxzMoNrWSqAi3jVHu,2.93303,47.0,21.6,1644787396.0
-Mvoy0Uyd8qFEFMW8g3t,3.08358,47.0,21.6,1644787406.0
-Mvoy2wCUTU23EuxdWUN,3.00157,47.0,21.6,1644787416.0
-Mvoy5N_Up00Tst_RflL,3.00735,47.0,21.6,1644787426.0
-Mvoy7ovzs8eHUdflZCL,2.9049300000000002,47.0,21.6,1644787436.0
-MvoyAGB7tZwlPzyI8hQ,3.03645,47.0,21.6,1644787446.0
-MvoyDGnVfz4Uov_GzHf,2.88821,47.0,21.6,1644787458.0
-MvoyF8m2N0_Ti-IWrij,3.00735,47.0,21.6,1644787465.0
-MvoyH_ypd8WxvaKn5mU,3.0423,47.0,21.6,1644787475.0
-MvoyK19_PLzDe0fQeAe,2.98428,47.0,21.6,1644787485.0
-MvoyMTQDOuY4rTRC5Ya,2.89935,47.0,21.6,1644787495.0
-MvoyOuqew4Jsz1veQEQ,2.98428,47.0,21.6,1644787505.0
-MvoyRM7gOOm2zHV023A,3.00735,47.0,21.6,1644787515.0
-MvoyU8rzZO3dPqX22EX,2.88266,47.0,21.6,1644787527.0
-MvoyWEvoWg_3gJA-1mX,3.01315,47.0,21.6,1644787535.0
-MvoyYg3H-JyXJ9IeQd6,3.02477,47.0,21.6,1644787545.0
-Mvoya75iZv9Irdztmqr,2.89935,47.0,21.6,1644787555.0
-MvoycZJovTT--xi_IaJ,3.01896,47.0,21.6,1644787565.0
-Mvoyf-duW4A9UNcLRjo,2.98428,47.0,21.6,1644787575.0
-MvoyhfMUTE4IRa6_4pm,3.01315,47.0,21.6,1644787585.0
-MvoyjxDNFnG4pWPJn4b,2.89935,47.0,21.7,1644787596.0
-MvoymKStguKlZGsRmxG,2.9958,47.0,21.7,1644787606.0
-Mvoyolnk9_wYDpvW51t,2.89377,47.0,21.6,1644787616.0
-MvoyrCxUJiQdg7W-6d-,3.00157,47.0,21.6,1644787626.0
-Mvoyte1YTpukenzEWQk,3.00735,47.0,21.6,1644787636.0
-Mvoyw5JMyKlX8es1Fgn,2.98428,47.0,21.6,1644787646.0
-MvoyydnP8y6gNJLcyQ6,2.92176,47.0,21.6,1644787656.0
-Mvoz-z2kU987tpuDDpp,3.01315,47.0,21.7,1644787666.0
-Mvoz2QN7D8u21qVM2Ar,2.88821,47.0,21.7,1644787676.0
-Mvoz4rf-hDcUki-VEg5,2.97282,47.0,21.7,1644787686.0
-Mvoz7IcLSwuh4SWkFVA,2.9500100000000002,47.0,21.7,1644787696.0
-Mvoz9jrPdvxzRQLmhNr,2.97854,47.0,21.7,1644787706.0
-MvozCVH_Op1vZ-s2ylv,2.92176,47.0,21.7,1644787717.0
-MvozEcLLRmL6L1TiCIb,2.97854,47.0,21.7,1644787725.0
-MvozH3ipUWFw-WonOw0,2.8331600000000003,47.0,21.7,1644787735.0
-MvozJVu3BddkEnYpSIX,2.9671000000000003,47.0,21.7,1644787745.0
-MvozLxDSTrQoGCKzxC4,2.97854,47.0,21.7,1644787755.0
-MvozOcTjKdbmL-Yp5fM,2.98428,47.0,21.7,1644787765.0
-MvozQq5gOK9uvNpjajW,2.9958,47.0,21.7,1644787775.0
